TransactionID,Transaction_DateTime,TransactionAmt,card4,card6,Customer_Email,Card_BIN,BIN_Risk_Level,Card_Last4,Customer_Status,Risk_Score,Rule_Triggered,Final_Outcome,Chargeback_Flag,Velocity_Attack_Flag,DeviceType,DeviceInfo,P_emaildomain,isFraud
3395168,2025-04-30 07:34:02,109.965,mastercard,credit,jason.teo566@gmail.com,536466,Low,2046,Existing User,20,,Approved,Yes,No,desktop,Windows,gmail.com,1
3245547,2025-03-13 19:19:08,20,visa,debit,sarah.lee782@gmail.com,478207,Low,2133,New User,49,,Approved,No,No,desktop,0,,0
3071367,2025-01-21 19:24:48,25,visa,debit,anna.tan623@anonymous.com,420547,High,4577,New User,80,HIGH_RISK_SCORE,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3546538,2025-06-21 15:29:45,106,mastercard,credit,john.koh93@yahoo.com,544292,Low,5125,Existing User,19,,Approved,No,No,desktop,Windows,,0
3298595,2025-03-31 19:23:53,61.871,visa,credit,lisa.ng524@gmail.com,425320,Low,2781,New User,45,,Approved,Yes,No,mobile,SM-T285M,gmail.com,1
3124751,2025-02-02 03:23:10,50,mastercard,credit,tom.wong597@gmail.com,538480,Low,8791,Existing User,26,,Approved,No,No,desktop,MacOS,gmail.com,0
3197203,2025-02-26 03:06:12,36.612,mastercard,debit,john.chan118@gmail.com,511797,Low,2219,Existing User,20,,Approved,No,No,desktop,Windows,gmail.com,0
3529273,2025-06-15 15:35:48,24.961,visa,debit,david.tan873@anonymous.com,493876,Low,7580,Existing User,46,,Approved,No,No,desktop,Windows,anonymous.com,0
3329980,2025-04-08 20:51:17,11.661,mastercard,credit,anna.ong345@hotmail.com,542956,Low,1607,New User,42,,Approved,No,No,mobile,SM-G570M Build/MMB29K,hotmail.com,0
3448418,2025-05-18 03:41:14,5,visa,debit,alex.koh199@yahoo.com,499673,Low,2086,Existing User,35,,Approved,No,No,desktop,Windows,,0
3081337,2025-01-23 15:21:21,100,mastercard,debit,john.tan789@yahoo.com,540229,Low,3384,Existing User,34,,Approved,No,No,desktop,rv:57.0,yahoo.com,0
3208604,2025-03-02 06:54:33,100,visa,credit,john.lim32@gmail.com,400553,Low,1096,New User,39,,Approved,No,No,desktop,Windows,gmail.com,0
3270022,2025-03-21 22:48:26,200,mastercard,credit,jason.ong789@gmail.com,520198,Low,7407,New User,42,,Approved,Yes,No,desktop,Windows,gmail.com,1
3098176,2025-01-26 01:53:23,50,visa,credit,tom.lim606@gmail.com,489992,Low,8779,Existing User,22,,Approved,No,No,desktop,MacOS,gmail.com,0
3058713,2025-01-19 16:06:51,100,visa,debit,mike.lee96@gmail.com,409169,Low,3364,Existing User,25,,Approved,No,No,desktop,Windows,gmail.com,0
3342461,2025-04-12 20:17:16,100,visa,credit,david.chan274@anonymous.com,458136,Medium,5213,New User,62,,Approved,No,No,desktop,Windows,anonymous.com,0
3564558,2025-06-27 19:58:50,12.788,mastercard,debit,sarah.ong64@gmail.com,554502,Low,3947,Existing User,33,,Approved,No,No,mobile,SM-G532M Build/MMB29T,gmail.com,0
3049638,2025-01-17 14:42:55,58.417,visa,debit,lisa.ng451@gmail.com,448302,Low,1292,Existing User,37,,Approved,No,No,mobile,SM-G530H Build/KTU84P,gmail.com,0
3163451,2025-02-14 05:21:23,31.832,mastercard,debit,lisa.goh829@hotmail.com,520430,Low,7731,Existing User,43,,Approved,No,No,desktop,0,hotmail.com,0
3097433,2025-01-25 23:41:24,30,mastercard,credit,lisa.goh430@gmail.com,555641,Low,6793,New User,49,,Approved,No,No,mobile,iOS Device,gmail.com,0
3279797,2025-03-25 17:15:46,94.497,mastercard,credit,jason.goh516@hotmail.com,558442,Low,4134,Existing User,42,,Approved,No,No,desktop,0,hotmail.com,0
3569896,2025-06-30 04:43:14,6.824,visa,credit,david.lee921@yahoo.com,444215,Medium,4964,New User,53,,Approved,No,No,mobile,0,yahoo.com,0
3261876,2025-03-19 02:46:39,46.1,visa,debit,sarah.teo439@gmail.com,476727,Low,5092,New User,49,,Approved,No,No,mobile,Moto G (5) Build/NPP25.137-72,gmail.com,0
3299258,2025-03-31 22:33:34,14.622,mastercard,debit,anna.teo462@gmail.com,512667,Low,5306,New User,40,,Approved,No,No,mobile,Y635-L03 Build/HuaweiY635-L03,gmail.com,0
3161911,2025-02-13 20:54:57,9.678,mastercard,debit,amy.lim360@hotmail.com,525560,Low,7800,Existing User,42,,Approved,No,No,mobile,0,hotmail.com,0
3484729,2025-05-31 21:38:15,14.879,visa,debit,john.ong925@anonymous.com,419520,Medium,8617,Existing User,54,,Approved,No,No,desktop,Windows,anonymous.com,0
3454842,2025-05-20 15:19:52,35.966,mastercard,debit,mike.koh109@gmail.com,557484,Low,3535,New User,36,,Approved,No,No,desktop,Windows,gmail.com,0
3462751,2025-05-23 12:57:52,17.829,visa,debit,mike.tan702@gmail.com,496700,Medium,6040,New User,56,,Approved,No,No,0,0,gmail.com,0
3419836,2025-05-07 17:14:20,46.417,visa,debit,anna.chan130@gmail.com,491569,Low,9494,Existing User,48,,Approved,No,No,mobile,0,gmail.com,0
3022457,2025-01-10 23:49:08,31.948,mastercard,debit,alex.lee680@hotmail.com,515067,Medium,5873,New User,54,,Approved,No,No,mobile,SAMSUNG,hotmail.com,0
3505650,2025-06-07 13:26:43,25,visa,debit,sarah.chan779@yahoo.com,404941,Low,9204,Existing User,43,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3187572,2025-02-22 20:36:39,80.629,mastercard,debit,john.lee660@hotmail.com,543454,Low,5394,Existing User,42,,Approved,No,No,desktop,0,hotmail.com,0
3256188,2025-03-17 15:23:02,20.664,visa,debit,tom.koh476@hotmail.com,419847,Medium,6203,New User,51,,Approved,Yes,No,mobile,SM-G610M Build/MMB29K,hotmail.com,1
3343669,2025-04-13 01:51:31,75,visa,debit,david.lim487@gmail.com,423121,Low,5289,Existing User,22,,Approved,No,No,desktop,MacOS,gmail.com,0
3029702,2025-01-12 22:12:06,22.037,mastercard,debit,alex.goh14@anonymous.com,547923,High,9221,New User,76,,Approved,No,No,desktop,0,anonymous.com,0
3072565,2025-01-21 22:35:58,50,visa,debit,john.tan887@aol.com,460346,Medium,6193,New User,55,,Approved,No,No,0,0,aol.com,0
3202880,2025-02-28 00:41:23,150,visa,credit,anna.tan686@comcast.net,433404,Low,9691,Existing User,31,,Approved,No,No,mobile,iOS Device,comcast.net,0
3100597,2025-01-26 15:47:01,125,visa,debit,tom.ng209@yahoo.com,492800,Low,1170,New User,47,,Approved,No,No,mobile,VS995 Build/NRD90M,yahoo.com,0
3229709,2025-03-08 17:23:15,46.886,visa,credit,john.goh235@hotmail.fr,475810,Low,9534,Existing User,34,,Approved,No,No,0,0,hotmail.fr,0
2994538,2025-01-03 18:50:58,5.075,mastercard,debit,anna.lim867@hotmail.com,559795,Low,3030,New User,37,,Approved,No,No,desktop,Windows,hotmail.com,0
3347669,2025-04-14 15:13:32,100,mastercard,credit,alex.ong463@anonymous.com,537430,Medium,4902,New User,57,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3228067,2025-03-07 22:24:27,44.107,visa,debit,tom.lim373@live.com,496586,Low,3004,Existing User,27,,Approved,No,No,desktop,rv:48.0,live.com,0
3380271,2025-04-25 03:28:22,30.21,visa,debit,alex.teo502@gmail.com,437741,Low,2714,Existing User,31,,Approved,No,No,desktop,Windows,gmail.com,0
2996632,2025-01-04 05:35:43,17.522,visa,credit,mike.lee274@gmail.com,462895,Low,3762,New User,38,,Approved,No,No,mobile,SM-J700M Build/MMB29K,gmail.com,0
3089475,2025-01-24 19:12:18,50,visa,debit,david.chan677@gmail.com,474347,Low,7786,Existing User,41,,Approved,No,No,mobile,iOS Device,gmail.com,0
3203642,2025-02-28 13:10:54,20,mastercard,credit,tom.ng282@hotmail.com,545708,Low,2987,New User,39,,Approved,No,No,desktop,Windows,,0
3022908,2025-01-11 01:42:55,150,mastercard,credit,sarah.ng279@att.net,543624,Low,3320,New User,45,,Approved,No,No,desktop,Trident/7.0,att.net,0
3560859,2025-06-26 14:42:32,60,mastercard,credit,jason.koh228@yahoo.com,525499,Low,2143,Existing User,15,,Approved,No,No,desktop,Windows,,0
3261129,2025-03-18 23:02:42,325,visa,credit,jason.tan443@aol.com,421177,Low,1179,Existing User,49,,Approved,No,No,mobile,iOS Device,aol.com,0
3032748,2025-01-13 17:57:53,60,mastercard,credit,john.tan545@outlook.com,535050,Low,2755,New User,31,,Approved,No,No,desktop,Trident/7.0,,0
3182415,2025-02-20 21:39:35,34.28,visa,debit,sarah.lim225@hotmail.com,465484,Low,7459,Existing User,38,,Approved,Yes,No,mobile,SM-J701M Build/NRD90M,hotmail.com,1
3082156,2025-01-23 16:59:10,200,american express,credit,anna.teo807@hotmail.com,371904,Low,4424,New User,42,,Approved,No,No,desktop,MacOS,hotmail.com,0
3411654,2025-05-05 12:22:28,200,discover,credit,david.ng861@gmail.com,639539,Low,3246,New User,45,,Approved,No,No,desktop,Windows,gmail.com,0
3021127,2025-01-10 19:19:06,150,visa,credit,amy.tan836@sbcglobal.net,441628,Low,3010,Existing User,25,,Approved,No,No,desktop,Trident/7.0,sbcglobal.net,0
3006096,2025-01-06 20:16:53,100,visa,credit,john.chan292@anonymous.com,481611,Low,5753,Existing User,49,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3478057,2025-05-29 03:46:47,31.97,visa,credit,jason.wong23@yahoo.com.mx,497867,Low,7585,New User,44,,Approved,No,No,mobile,SAMSUNG SM-J730GM Build/NRD90M,yahoo.com.mx,0
3022602,2025-01-11 00:21:28,50,american express,credit,mike.koh265@gmail.com,379412,Low,7133,New User,36,,Approved,No,No,desktop,MacOS,gmail.com,0
3088486,2025-01-24 16:58:44,150,american express,credit,lisa.ong739@yahoo.com,377324,Low,5884,Existing User,29,,Approved,No,No,desktop,MacOS,yahoo.com,0
3093155,2025-01-25 11:55:04,200,american express,credit,jason.lim553@aol.com,378633,Low,9344,Existing User,20,,Approved,No,No,desktop,Windows,aol.com,0
3092661,2025-01-25 04:02:28,200,visa,credit,alex.teo174@msn.com,477904,Low,6815,New User,45,,Approved,No,Yes,mobile,iOS Device,msn.com,0
3021769,2025-01-10 21:28:34,200,mastercard,credit,tom.wong962@aol.com,539470,Low,5244,Existing User,18,,Approved,No,No,desktop,Windows,aol.com,0
3127907,2025-02-03 15:07:25,34.105,visa,debit,mike.ng439@gmail.com,487267,Low,3527,Existing User,43,,Approved,No,No,desktop,0,gmail.com,0
3231706,2025-03-09 05:27:53,31.298,mastercard,credit,mike.lim691@gmail.com,554523,Low,7590,Existing User,43,,Approved,Yes,No,mobile,0,gmail.com,1
3398987,2025-05-01 14:31:39,20,visa,debit,jason.ng873@gmail.com,411746,Low,1786,Existing User,41,,Approved,No,No,mobile,iOS Device,,0
3197086,2025-02-26 02:16:58,8.629,mastercard,credit,alex.ong670@gmail.com,551837,Low,9191,Existing User,21,,Approved,No,No,desktop,Windows,,0
3069856,2025-01-21 15:53:29,50,mastercard,credit,jason.ong638@gmail.com,532958,Low,7238,Existing User,24,,Approved,No,No,desktop,Windows,gmail.com,0
3387622,2025-04-27 21:55:21,150,american express,credit,alex.ng932@anonymous.com,379342,Low,4953,Existing User,48,,Approved,No,No,desktop,Windows,anonymous.com,0
2987668,2025-01-02 03:31:49,24.047,visa,debit,lisa.ng509@gmail.com,467656,Low,2878,New User,45,,Approved,No,No,desktop,0,gmail.com,0
3066352,2025-01-20 21:21:14,250,american express,credit,anna.lee379@yahoo.com,374432,Medium,6540,New User,53,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3089431,2025-01-24 19:06:00,30.782,mastercard,debit,tom.goh767@gmail.com,510086,Medium,1559,New User,62,,Approved,No,No,desktop,0,gmail.com,0
3527180,2025-06-14 20:08:46,29.203,mastercard,debit,alex.ong93@gmail.com,528021,Low,5335,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3148325,2025-02-09 13:46:42,100,visa,debit,john.ong405@gmail.com,421892,Low,1592,Existing User,39,,Approved,No,No,desktop,MacOS,gmail.com,0
2995699,2025-01-03 23:17:51,41.327,mastercard,credit,tom.ong515@outlook.com,514617,Low,6950,Existing User,25,,Approved,Yes,No,desktop,Windows,,1
3039373,2025-01-15 03:12:11,75,mastercard,credit,david.wong703@gmail.com,545777,Low,4964,Existing User,39,,Approved,No,No,mobile,iOS Device,gmail.com,0
3426423,2025-05-09 20:21:51,50,visa,debit,mike.lee942@ymail.com,481451,Low,9492,Existing User,44,,Approved,No,No,mobile,KFTHWI Build/KTU84M,ymail.com,0
3120421,2025-01-31 20:02:44,150,mastercard,credit,mike.lee716@anonymous.com,511809,Low,5513,Existing User,44,,Approved,No,No,desktop,Windows,anonymous.com,0
3294892,2025-03-30 16:48:58,35.527,mastercard,debit,john.chan509@gmail.com,540515,Low,4326,New User,41,,Approved,No,No,desktop,Windows,gmail.com,0
3278833,2025-03-25 03:35:08,30.513,visa,credit,tom.ng423@outlook.com,431673,Medium,8337,New User,55,,Approved,No,No,0,0,outlook.com,0
2997064,2025-01-04 15:21:30,50,discover,credit,jason.wong274@hotmail.com,627528,Low,7606,Existing User,20,,Approved,No,No,desktop,MacOS,,0
3526676,2025-06-14 17:36:02,15.37,visa,debit,alex.lim152@anonymous.com,457938,Medium,2676,Existing User,63,ANONYMOUS_EMAIL,Rejected,No,No,mobile,0,anonymous.com,0
3110244,2025-01-28 23:36:16,50,mastercard,credit,alex.lim40@gmail.com,519207,Low,8602,Existing User,28,,Approved,No,No,desktop,Windows,gmail.com,0
3020868,2025-01-10 18:31:20,75,visa,credit,anna.goh959@hotmail.com,430706,Low,2077,Existing User,23,,Approved,Yes,No,desktop,Windows,hotmail.com,0
3507031,2025-06-07 23:00:54,100,visa,credit,sarah.chan214@outlook.com,420718,Low,8409,New User,45,,Approved,Yes,No,mobile,iOS Device,outlook.com,1
3375637,2025-04-23 20:07:19,17.522,mastercard,debit,anna.teo372@hotmail.com,544076,Low,4506,Existing User,36,,Approved,No,No,mobile,PRA-LX3 Build/HUAWEIPRA-LX3,hotmail.com,0
3113136,2025-01-29 21:39:33,38.944,visa,debit,tom.lee998@outlook.com,432254,Medium,6693,New User,53,,Approved,No,No,mobile,SM-J700M Build/LMY48B,outlook.com,0
3088426,2025-01-24 16:49:53,100,visa,credit,tom.koh247@yahoo.com,402118,Low,7067,Existing User,19,,Approved,No,No,desktop,Windows,yahoo.com,0
3398916,2025-05-01 14:14:01,100,visa,credit,david.lim40@anonymous.com,499237,Medium,1025,New User,70,,Approved,No,No,0,0,anonymous.com,0
3089469,2025-01-24 19:11:12,50,american express,credit,mike.ong143@optonline.net,374049,Low,3370,Existing User,36,,Approved,No,No,mobile,iOS Device,optonline.net,0
3221798,2025-03-06 05:27:14,27.854,visa,debit,anna.ng816@gmail.com,488176,Low,3251,Existing User,27,,Approved,No,No,mobile,Hisense L675 Build/MRA58K,gmail.com,0
3159402,2025-02-13 01:30:13,128.027,visa,credit,john.teo242@gmail.com,491535,Low,4624,Existing User,42,,Approved,No,No,mobile,0,gmail.com,0
3510885,2025-06-09 04:25:11,29.757,mastercard,credit,anna.lim96@anonymous.com,510601,Medium,2225,Existing User,54,,Approved,No,No,mobile,HTC_Desire_820,anonymous.com,0
3032169,2025-01-13 15:54:48,50,mastercard,debit,mike.teo744@gmail.com,516228,Low,3777,Existing User,34,,Approved,No,No,desktop,Windows,gmail.com,0
3569176,2025-06-29 22:23:51,29.663,visa,credit,amy.goh827@aol.com,435475,Low,5438,New User,41,,Approved,No,No,0,0,aol.com,0
3079093,2025-01-23 00:56:15,50,visa,debit,lisa.lee418@gmail.com,466626,Low,7757,Existing User,39,,Approved,No,No,mobile,iOS Device,gmail.com,0
3104024,2025-01-27 05:04:28,10.494,mastercard,debit,lisa.teo354@outlook.com,515925,Low,1428,Existing User,35,,Approved,No,No,mobile,F3213 Build/36.1.A.1.86,,0
3446613,2025-05-17 15:38:25,41,visa,credit,sarah.ong808@gmail.com,468452,Low,5718,Existing User,24,,Approved,No,No,desktop,Windows,gmail.com,0
3221085,2025-03-06 00:50:09,35.346,visa,debit,john.chan334@hotmail.com,408232,Low,1275,New User,44,,Approved,No,No,desktop,Windows,hotmail.com,0
3401765,2025-05-02 01:10:45,36.131,visa,debit,lisa.ong727@hotmail.es,404220,Low,9546,Existing User,40,,Approved,No,No,mobile,0,hotmail.es,0
3371136,2025-04-22 13:51:23,260.25,mastercard,credit,john.ong979@gmail.com,552093,Medium,7701,New User,57,,Approved,No,No,mobile,iOS Device,,0
3354424,2025-04-16 17:56:13,100,visa,credit,mike.lee487@gmail.com,411863,Low,6619,Existing User,28,,Approved,No,No,mobile,SM-G950U Build/NRD90M,gmail.com,0
2989880,2025-01-02 17:47:14,150,discover,credit,anna.tan272@comcast.net,649924,Low,3829,New User,38,,Approved,No,No,desktop,MacOS,comcast.net,0
3140916,2025-02-06 20:43:51,125,visa,debit,lisa.teo59@outlook.com,448240,Low,7771,Existing User,32,,Approved,No,No,mobile,iOS Device,outlook.com,0
3444188,2025-05-16 13:44:46,100,visa,credit,tom.lee89@hotmail.com,402662,Low,2438,Existing User,28,,Approved,No,No,desktop,rv:11.0,hotmail.com,0
3250061,2025-03-15 05:17:54,200,visa,credit,john.tan582@yahoo.com,427572,Low,8891,Existing User,31,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3180253,2025-02-20 03:31:29,200,mastercard,credit,david.teo975@gmail.com,546260,Low,8027,New User,38,,Approved,No,No,desktop,Windows,gmail.com,0
3338553,2025-04-11 08:13:12,44.107,visa,debit,tom.teo622@yahoo.com,431443,Low,5972,Existing User,25,,Approved,No,No,mobile,SM-J500M Build/MMB29M,,0
3107416,2025-01-28 03:32:20,50,mastercard,credit,sarah.wong969@gmail.com,550220,Low,4373,Existing User,26,,Approved,No,No,mobile,iOS Device,gmail.com,0
3033568,2025-01-13 20:43:15,3.816,visa,debit,tom.ng650@hotmail.com,403393,Low,2219,New User,40,,Approved,No,No,desktop,rv:11.0,hotmail.com,0
3169293,2025-02-16 17:55:41,41.043,mastercard,credit,jason.ng148@gmail.com,533448,Low,4339,Existing User,21,,Approved,No,No,mobile,ALE-L23 Build/HuaweiALE-L23,gmail.com,0
3434205,2025-05-12 19:49:55,60,visa,credit,david.ng229@anonymous.com,495164,Medium,1274,Existing User,52,,Approved,No,No,desktop,Windows,anonymous.com,0
3307294,2025-04-03 01:40:22,100,american express,credit,amy.ong233@anonymous.com,378470,Low,6456,Existing User,41,,Approved,No,Yes,desktop,Windows,anonymous.com,0
3096672,2025-01-25 21:55:33,100,visa,debit,anna.koh425@gmail.com,480752,Low,8065,Existing User,27,,Approved,No,No,desktop,MacOS,gmail.com,0
3573568,2025-07-01 17:23:37,150,visa,debit,alex.lee362@anonymous.com,483312,Medium,3450,Existing User,56,,Approved,No,No,desktop,Windows,anonymous.com,0
3386840,2025-04-27 18:30:17,50,visa,debit,david.ong899@anonymous.com,432470,Medium,9519,Existing User,59,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3118459,2025-01-31 02:00:23,34.28,mastercard,debit,alex.ng967@anonymous.com,512012,Medium,8713,Existing User,67,ANONYMOUS_EMAIL,Rejected,No,No,0,0,anonymous.com,0
3096436,2025-01-25 21:26:00,50,visa,debit,anna.tan661@gmail.com,403588,Low,5908,Existing User,34,,Approved,No,No,mobile,iOS Device,gmail.com,0
3148134,2025-02-09 06:49:43,48.972,mastercard,credit,amy.tan535@gmail.com,541747,Low,7330,Existing User,20,,Approved,No,No,mobile,HTC Desire 510 Build/KOT49H,gmail.com,0
3335547,2025-04-10 14:40:21,30,visa,credit,sarah.koh967@gmail.com,457709,Medium,9993,New User,53,,Approved,No,No,mobile,iOS Device,gmail.com,0
3287950,2025-03-27 23:24:03,28.277,mastercard,credit,sarah.wong870@anonymous.com,534894,Low,6162,Existing User,45,,Approved,No,No,desktop,Windows,anonymous.com,0
3225292,2025-03-07 00:17:02,40.602,mastercard,credit,mike.teo462@anonymous.com,528116,Medium,2148,Existing User,59,,Approved,No,No,desktop,0,anonymous.com,0
3024025,2025-01-11 17:01:45,25,mastercard,credit,amy.wong756@aol.com,523447,Low,6504,Existing User,22,,Approved,No,No,desktop,Windows,aol.com,0
3403387,2025-05-02 18:17:59,30.21,mastercard,debit,lisa.ng861@hotmail.com,521163,Low,7532,Existing User,32,,Approved,No,No,desktop,Windows,hotmail.com,0
3205177,2025-02-28 22:42:23,25,mastercard,credit,anna.goh11@gmail.com,545645,Low,5604,Existing User,35,,Approved,No,No,desktop,MacOS,gmail.com,0
3154071,2025-02-11 06:24:11,50,visa,debit,mike.teo571@yahoo.com,458657,Medium,3502,New User,55,,Approved,No,No,mobile,0,,0
3555439,2025-06-24 14:47:23,30,mastercard,credit,lisa.koh94@gmail.com,510157,Low,7489,Existing User,28,,Approved,No,No,mobile,iOS Device,gmail.com,0
3185990,2025-02-22 00:51:21,100,visa,debit,lisa.chan718@gmail.com,453886,Low,3722,Existing User,32,,Approved,Yes,No,mobile,Z981 Build/MMB29M,gmail.com,1
3028366,2025-01-12 18:03:39,50,visa,debit,anna.lim850@gmail.com,497949,Low,9208,Existing User,33,,Approved,No,No,desktop,Windows,,0
3403377,2025-05-02 18:16:19,9.909,visa,debit,sarah.teo729@hotmail.com,453457,Low,2584,Existing User,39,,Approved,No,No,mobile,SM-J730GM Build/NRD90M,hotmail.com,0
3514801,2025-06-10 17:49:57,100,mastercard,debit,sarah.lee442@anonymous.com,527342,Low,9171,Existing User,49,,Approved,No,No,desktop,Windows,anonymous.com,0
3376834,2025-04-24 01:54:15,142.108,visa,credit,tom.goh711@gmail.com,477635,Low,4522,Existing User,27,,Approved,No,No,desktop,0,gmail.com,0
3567682,2025-06-29 04:21:12,18.321,visa,debit,amy.goh378@hotmail.com,455805,Low,4351,Existing User,31,,Approved,No,No,desktop,Windows,hotmail.com,0
3102203,2025-01-26 19:58:47,100,american express,credit,anna.ng386@mac.com,376537,Low,8423,Existing User,33,,Approved,No,No,desktop,MacOS,mac.com,0
3394193,2025-04-29 23:23:10,10.876,visa,debit,john.koh257@hotmail.com,468018,Low,2131,Existing User,28,,Approved,No,No,desktop,Windows,hotmail.com,0
3210516,2025-03-02 23:01:11,33.593,visa,credit,anna.lee984@hotmail.com,400776,Low,6834,Existing User,25,,Approved,No,No,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,hotmail.com,0
3084320,2025-01-23 21:08:59,37.662,visa,debit,mike.chan977@outlook.es,459913,Low,1304,New User,38,,Approved,No,No,desktop,Windows,outlook.es,0
3328147,2025-04-08 03:04:37,115.825,mastercard,debit,john.lee417@hotmail.com,528762,Low,2454,Existing User,35,,Approved,No,No,mobile,SAMSUNG SM-G532M Build/MMB29T,hotmail.com,0
3066739,2025-01-20 22:23:08,50,mastercard,debit,anna.koh96@gmail.com,543563,Low,3015,New User,48,,Approved,No,No,desktop,Windows,gmail.com,0
